"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","/analytics/today-reports/?urlId=709",1,0,10,10,10,10,17,0.02
"GET","/analytics/today-reports/?urlId=71",1,0,52,52,52,52,17,0.02
"GET","/analytics/today-reports/?urlId=710",1,0,20,20,20,20,17,0.02
"GET","/analytics/today-reports/?urlId=711",1,0,21,21,21,21,17,0.02
"GET","/analytics/today-reports/?urlId=712",1,0,21,21,21,21,17,0.02
"GET","/analytics/today-reports/?urlId=713",1,0,17,17,17,17,17,0.02
"GET","/analytics/today-reports/?urlId=714",1,0,27,27,27,27,17,0.02
"GET","/analytics/today-reports/?urlId=715",1,0,27,27,27,27,17,0.02
"GET","/analytics/today-reports/?urlId=716",1,0,35,35,35,35,17,0.02
"GET","/analytics/today-reports/?urlId=717",1,0,14,14,14,14,17,0.02
"GET","/analytics/today-reports/?urlId=718",1,0,8,8,8,8,17,0.02
"GET","/analytics/today-reports/?urlId=719",1,0,44,44,44,44,17,0.02
"GET","/analytics/today-reports/?urlId=72",1,0,500,500,500,500,17,0.02
"GET","/analytics/today-reports/?urlId=720",1,0,23,23,23,23,17,0.02
"GET","/analytics/today-reports/?urlId=721",1,0,22,22,22,22,17,0.02
"GET","/analytics/today-reports/?urlId=722",1,0,32,32,32,32,17,0.02
"GET","/analytics/today-reports/?urlId=723",1,0,7,7,7,7,17,0.02
"GET","/analytics/today-reports/?urlId=724",1,0,16,16,16,16,17,0.02
"GET","/analytics/today-reports/?urlId=725",1,0,19,19,19,19,17,0.02
"GET","/analytics/today-reports/?urlId=726",1,0,19,19,19,19,17,0.02
"GET","/analytics/today-reports/?urlId=727",1,0,13,13,13,13,17,0.02
"GET","/analytics/today-reports/?urlId=728",1,0,9,9,9,9,17,0.02
"GET","/analytics/today-reports/?urlId=729",1,0,50,50,50,50,17,0.02
"GET","/analytics/today-reports/?urlId=73",1,0,2300,2267,2267,2267,17,0.02
"GET","/analytics/today-reports/?urlId=730",1,0,20,20,20,20,17,0.02
"GET","/analytics/today-reports/?urlId=731",1,0,16,16,16,16,17,0.02
"GET","/analytics/today-reports/?urlId=732",1,0,42,42,42,42,17,0.02
"GET","/analytics/today-reports/?urlId=733",1,0,69,69,69,69,17,0.02
"GET","/analytics/today-reports/?urlId=734",1,0,29,29,29,29,17,0.02
"GET","/analytics/today-reports/?urlId=735",1,0,10,10,10,10,17,0.02
"GET","/analytics/today-reports/?urlId=736",1,0,33,33,33,33,17,0.02
"GET","/analytics/today-reports/?urlId=737",1,0,7,7,7,7,17,0.02
"GET","/analytics/today-reports/?urlId=738",1,0,33,33,33,33,17,0.02
"GET","/analytics/today-reports/?urlId=739",1,0,23,23,23,23,17,0.02
"GET","/analytics/today-reports/?urlId=74",1,0,2200,2248,2248,2248,17,0.02
"GET","/analytics/today-reports/?urlId=740",1,0,20,20,20,20,17,0.02
"GET","/analytics/today-reports/?urlId=741",1,0,23,23,23,23,17,0.02
"GET","/analytics/today-reports/?urlId=742",1,0,16,16,16,16,17,0.02
"GET","/analytics/today-reports/?urlId=743",1,0,8,8,8,8,17,0.02
"GET","/analytics/today-reports/?urlId=744",1,0,37,37,37,37,17,0.02
"GET","/analytics/today-reports/?urlId=745",1,0,18,18,18,18,17,0.02
"GET","/analytics/today-reports/?urlId=746",1,0,31,31,31,31,17,0.02
"GET","/analytics/today-reports/?urlId=747",1,0,26,26,26,26,17,0.02
"GET","/analytics/today-reports/?urlId=748",1,0,23,23,23,23,17,0.02
"GET","/analytics/today-reports/?urlId=749",1,0,32,32,32,32,17,0.02
"GET","/analytics/today-reports/?urlId=75",1,0,1700,1717,1717,1717,17,0.02
"GET","/analytics/today-reports/?urlId=750",1,0,57,57,57,57,17,0.02
"GET","/analytics/today-reports/?urlId=751",1,0,14,14,14,14,17,0.02
"GET","/analytics/today-reports/?urlId=752",1,0,35,35,35,35,17,0.02
"GET","/analytics/today-reports/?urlId=753",1,0,14,14,14,14,17,0.02
"GET","/analytics/today-reports/?urlId=754",1,0,23,23,23,23,17,0.02
"GET","/analytics/today-reports/?urlId=755",1,0,17,17,17,17,17,0.02
"GET","/analytics/today-reports/?urlId=756",1,0,44,44,44,44,17,0.02
"GET","/analytics/today-reports/?urlId=757",1,0,19,19,19,19,17,0.02
"GET","/analytics/today-reports/?urlId=758",1,0,34,34,34,34,17,0.02
"GET","/analytics/today-reports/?urlId=759",1,0,16,16,16,16,17,0.02
"GET","/analytics/today-reports/?urlId=76",1,0,42,42,42,42,17,0.02
"GET","/analytics/today-reports/?urlId=760",1,0,22,22,22,22,17,0.02
"GET","/analytics/today-reports/?urlId=761",1,0,22,22,22,22,17,0.02
"GET","/analytics/today-reports/?urlId=762",1,0,17,17,17,17,17,0.02
"GET","/analytics/today-reports/?urlId=763",1,0,38,38,38,38,17,0.02
"GET","/analytics/today-reports/?urlId=764",1,0,15,15,15,15,17,0.02
"GET","/analytics/today-reports/?urlId=765",1,0,18,18,18,18,17,0.02
"GET","/analytics/today-reports/?urlId=766",1,0,45,45,45,45,17,0.02
"GET","/analytics/today-reports/?urlId=767",1,0,9,9,9,9,17,0.02
"GET","/analytics/today-reports/?urlId=768",1,0,13,13,13,13,17,0.02
"GET","/analytics/today-reports/?urlId=769",1,0,38,38,38,38,17,0.02
"GET","/analytics/today-reports/?urlId=77",1,0,2300,2277,2277,2277,17,0.02
"GET","/analytics/today-reports/?urlId=770",1,0,14,14,14,14,17,0.02
"GET","/analytics/today-reports/?urlId=771",1,0,15,15,15,15,17,0.02
"GET","/analytics/today-reports/?urlId=772",1,0,58,58,58,58,17,0.02
"GET","/analytics/today-reports/?urlId=773",1,0,23,23,23,23,17,0.02
"GET","/analytics/today-reports/?urlId=774",1,0,29,29,29,29,17,0.02
"GET","/analytics/today-reports/?urlId=775",1,0,35,35,35,35,17,0.02
"GET","/analytics/today-reports/?urlId=776",1,0,36,36,36,36,17,0.02
"GET","/analytics/today-reports/?urlId=777",1,0,16,16,16,16,17,0.02
"GET","/analytics/today-reports/?urlId=778",1,0,42,42,42,42,17,0.02
"GET","/analytics/today-reports/?urlId=779",1,0,22,22,22,22,17,0.02
"GET","/analytics/today-reports/?urlId=78",1,0,1200,1233,1233,1233,17,0.02
"GET","/analytics/today-reports/?urlId=780",1,0,15,15,15,15,17,0.02
"GET","/analytics/today-reports/?urlId=781",1,0,160,164,164,164,17,0.02
"GET","/analytics/today-reports/?urlId=782",1,0,22,22,22,22,17,0.02
"GET","/analytics/today-reports/?urlId=783",1,0,14,14,14,14,17,0.02
"GET","/analytics/today-reports/?urlId=784",1,0,16,16,16,16,17,0.02
"GET","/analytics/today-reports/?urlId=785",1,0,46,46,46,46,17,0.02
"GET","/analytics/today-reports/?urlId=786",1,0,18,18,18,18,17,0.02
"GET","/analytics/today-reports/?urlId=787",1,0,24,24,24,24,17,0.02
"GET","/analytics/today-reports/?urlId=788",1,0,25,25,25,25,17,0.02
"GET","/analytics/today-reports/?urlId=789",1,0,12,12,12,12,17,0.02
"GET","/analytics/today-reports/?urlId=79",1,0,1300,1266,1266,1266,17,0.02
"GET","/analytics/today-reports/?urlId=790",1,0,44,44,44,44,17,0.02
"GET","/analytics/today-reports/?urlId=791",1,0,62,62,62,62,17,0.02
"GET","/analytics/today-reports/?urlId=792",1,0,13,13,13,13,17,0.02
"GET","/analytics/today-reports/?urlId=793",1,0,8,8,8,8,17,0.02
"GET","/analytics/today-reports/?urlId=794",1,0,150,145,145,145,17,0.02
"GET","/analytics/today-reports/?urlId=795",1,0,19,19,19,19,17,0.02
"GET","/analytics/today-reports/?urlId=796",1,0,27,27,27,27,17,0.02
"GET","/analytics/today-reports/?urlId=797",1,0,11,11,11,11,17,0.02
"GET","/analytics/today-reports/?urlId=798",1,0,13,13,13,13,17,0.02
"GET","/analytics/today-reports/?urlId=799",1,0,550,546,546,546,17,0.02
"GET","/analytics/today-reports/?urlId=8",1,0,61,61,61,61,17,0.02
"GET","/analytics/today-reports/?urlId=80",1,0,720,715,715,715,17,0.02
"GET","/analytics/today-reports/?urlId=800",1,0,20,20,20,20,17,0.02
"GET","/analytics/today-reports/?urlId=801",1,0,15,15,15,15,17,0.02
"GET","/analytics/today-reports/?urlId=802",1,0,26,26,26,26,17,0.02
"GET","/analytics/today-reports/?urlId=803",1,0,150,148,148,148,17,0.02
"GET","/analytics/today-reports/?urlId=804",1,0,26,26,26,26,17,0.02
"GET","/analytics/today-reports/?urlId=805",1,0,12,12,12,12,17,0.02
"GET","/analytics/today-reports/?urlId=806",1,0,9,9,9,9,17,0.02
"GET","/analytics/today-reports/?urlId=807",1,0,440,443,443,443,17,0.02
"GET","/analytics/today-reports/?urlId=808",1,0,10,10,10,10,17,0.02
"GET","/analytics/today-reports/?urlId=809",1,0,20,20,20,20,17,0.02
"GET","/analytics/today-reports/?urlId=81",1,0,1400,1363,1363,1363,17,0.02
"GET","/analytics/today-reports/?urlId=810",1,0,35,35,35,35,17,0.02
"GET","/analytics/today-reports/?urlId=811",1,0,11,11,11,11,17,0.02
"GET","/analytics/today-reports/?urlId=812",1,0,32,32,32,32,17,0.02
"GET","/analytics/today-reports/?urlId=813",1,0,48,48,48,48,17,0.02
"GET","/analytics/today-reports/?urlId=814",1,0,84,84,84,84,17,0.02
"GET","/analytics/today-reports/?urlId=815",1,0,22,22,22,22,17,0.02
"GET","/analytics/today-reports/?urlId=816",1,0,170,172,172,172,17,0.02
"GET","/analytics/today-reports/?urlId=817",1,0,22,22,22,22,17,0.02
"GET","/analytics/today-reports/?urlId=818",1,0,35,35,35,35,17,0.02
"GET","/analytics/today-reports/?urlId=819",1,0,520,515,515,515,17,0.02
"GET","/analytics/today-reports/?urlId=82",1,0,53,53,53,53,17,0.02
"GET","/analytics/today-reports/?urlId=820",1,0,85,85,85,85,17,0.02
"GET","/analytics/today-reports/?urlId=821",1,0,24,24,24,24,17,0.02
"GET","/analytics/today-reports/?urlId=822",1,0,28,28,28,28,17,0.02
"GET","/analytics/today-reports/?urlId=823",1,0,570,568,568,568,17,0.02
"GET","/analytics/today-reports/?urlId=824",1,0,11,11,11,11,17,0.02
"GET","/analytics/today-reports/?urlId=825",1,0,15,15,15,15,17,0.02
"GET","/analytics/today-reports/?urlId=826",1,0,530,526,526,526,17,0.02
"GET","/analytics/today-reports/?urlId=827",1,0,36,36,36,36,17,0.02
"GET","/analytics/today-reports/?urlId=828",1,0,43,43,43,43,17,0.02
"GET","/analytics/today-reports/?urlId=829",1,0,310,307,307,307,17,0.02
"GET","/analytics/today-reports/?urlId=83",1,0,51,51,51,51,17,0.02
"GET","/analytics/today-reports/?urlId=830",1,0,58,58,58,58,17,0.02
"GET","/analytics/today-reports/?urlId=831",1,0,30,30,30,30,17,0.02
"GET","/analytics/today-reports/?urlId=832",1,0,410,407,407,407,17,0.02
"GET","/analytics/today-reports/?urlId=833",1,0,9,9,9,9,17,0.02
"GET","/analytics/today-reports/?urlId=834",1,0,13,13,13,13,17,0.02
"GET","/analytics/today-reports/?urlId=835",1,0,340,338,338,338,17,0.02
"GET","/analytics/today-reports/?urlId=836",1,0,180,181,181,181,17,0.02
"GET","/analytics/today-reports/?urlId=837",1,0,11,11,11,11,17,0.02
"GET","/analytics/today-reports/?urlId=838",1,0,31,31,31,31,17,0.02
"GET","/analytics/today-reports/?urlId=839",1,0,19,19,19,19,17,0.02
"GET","/analytics/today-reports/?urlId=84",1,0,1400,1361,1361,1361,17,0.02
"GET","/analytics/today-reports/?urlId=840",1,0,12,12,12,12,17,0.02
"GET","/analytics/today-reports/?urlId=841",1,0,20,20,20,20,17,0.02
"GET","/analytics/today-reports/?urlId=842",1,0,190,186,186,186,17,0.02
"GET","/analytics/today-reports/?urlId=843",1,0,250,249,249,249,17,0.02
"GET","/analytics/today-reports/?urlId=844",1,0,13,13,13,13,17,0.02
"GET","/analytics/today-reports/?urlId=845",1,0,11,11,11,11,17,0.02
"GET","/analytics/today-reports/?urlId=846",1,0,90,90,90,90,17,0.02
"GET","/analytics/today-reports/?urlId=847",1,0,22,22,22,22,17,0.02
"GET","/analytics/today-reports/?urlId=848",1,0,48,48,48,48,17,0.02
"GET","/analytics/today-reports/?urlId=849",1,0,33,33,33,33,17,0.02
"GET","/analytics/today-reports/?urlId=85",1,0,1400,1390,1390,1390,17,0.02
"GET","/analytics/today-reports/?urlId=850",1,0,470,473,473,473,17,0.02
"GET","/analytics/today-reports/?urlId=851",1,0,16,16,16,16,17,0.02
"GET","/analytics/today-reports/?urlId=852",1,0,10,10,10,10,17,0.02
"GET","/analytics/today-reports/?urlId=853",1,0,230,226,226,226,17,0.02
"GET","/analytics/today-reports/?urlId=854",1,0,150,149,149,149,17,0.02
"GET","/analytics/today-reports/?urlId=855",1,0,17,17,17,17,17,0.02
"GET","/analytics/today-reports/?urlId=856",1,0,44,44,44,44,17,0.02
"GET","/analytics/today-reports/?urlId=857",1,0,230,229,229,229,17,0.02
"GET","/analytics/today-reports/?urlId=858",1,0,180,182,182,182,17,0.02
"GET","/analytics/today-reports/?urlId=859",1,0,290,293,293,293,17,0.02
"GET","/analytics/today-reports/?urlId=86",1,0,710,706,706,706,17,0.02
"GET","/analytics/today-reports/?urlId=860",1,0,110,107,107,107,17,0.02
"GET","/analytics/today-reports/?urlId=861",1,0,140,144,144,144,17,0.02
"GET","/analytics/today-reports/?urlId=862",1,0,280,277,277,277,17,0.02
"GET","/analytics/today-reports/?urlId=863",1,0,270,265,265,265,17,0.02
"GET","/analytics/today-reports/?urlId=864",1,0,17,17,17,17,17,0.02
"GET","/analytics/today-reports/?urlId=865",1,0,73,73,73,73,17,0.02
"GET","/analytics/today-reports/?urlId=866",1,0,510,512,512,512,17,0.02
"GET","/analytics/today-reports/?urlId=867",1,0,270,271,271,271,17,0.02
"GET","/analytics/today-reports/?urlId=868",1,0,150,150,150,150,17,0.02
"GET","/analytics/today-reports/?urlId=869",1,0,56,56,56,56,17,0.02
"GET","/analytics/today-reports/?urlId=87",1,0,1500,1491,1491,1491,17,0.02
"GET","/analytics/today-reports/?urlId=870",1,0,45,45,45,45,17,0.02
"GET","/analytics/today-reports/?urlId=871",1,0,20,20,20,20,17,0.02
"GET","/analytics/today-reports/?urlId=872",1,0,180,175,175,175,17,0.02
"GET","/analytics/today-reports/?urlId=873",1,0,24,24,24,24,17,0.02
"GET","/analytics/today-reports/?urlId=874",1,0,180,184,184,184,17,0.02
"GET","/analytics/today-reports/?urlId=875",1,0,310,309,309,309,17,0.02
"GET","/analytics/today-reports/?urlId=876",1,0,270,274,274,274,17,0.02
"GET","/analytics/today-reports/?urlId=877",1,0,63,63,63,63,17,0.02
"GET","/analytics/today-reports/?urlId=878",1,0,270,268,268,268,17,0.02
"GET","/analytics/today-reports/?urlId=879",1,0,21,21,21,21,17,0.02
"GET","/analytics/today-reports/?urlId=88",1,0,1500,1494,1494,1494,17,0.02
"GET","/analytics/today-reports/?urlId=880",1,0,200,195,195,195,17,0.02
"GET","/analytics/today-reports/?urlId=881",1,0,50,50,50,50,17,0.02
"GET","/analytics/today-reports/?urlId=882",1,0,180,182,182,182,17,0.02
"GET","/analytics/today-reports/?urlId=883",1,0,17,17,17,17,17,0.02
"GET","/analytics/today-reports/?urlId=884",1,0,130,128,128,128,17,0.02
"GET","/analytics/today-reports/?urlId=885",1,0,11,11,11,11,17,0.02
"GET","/analytics/today-reports/?urlId=886",1,0,230,233,233,233,17,0.02
"GET","/analytics/today-reports/?urlId=887",1,0,440,442,442,442,17,0.02
"GET","/analytics/today-reports/?urlId=888",1,0,130,126,126,126,17,0.02
"GET","/analytics/today-reports/?urlId=889",1,0,66,66,66,66,17,0.02
"GET","/analytics/today-reports/?urlId=89",1,0,60,60,60,60,17,0.02
"GET","/analytics/today-reports/?urlId=890",1,0,150,146,146,146,17,0.02
"GET","/analytics/today-reports/?urlId=891",1,0,25,25,25,25,17,0.02
"GET","/analytics/today-reports/?urlId=892",1,0,97,97,97,97,17,0.02
"GET","/analytics/today-reports/?urlId=893",1,0,35,35,35,35,17,0.02
"GET","/analytics/today-reports/?urlId=894",1,0,320,315,315,315,17,0.02
"GET","/analytics/today-reports/?urlId=895",1,0,180,183,183,183,17,0.02
"GET","/analytics/today-reports/?urlId=896",1,0,90,90,90,90,17,0.02
"GET","/analytics/today-reports/?urlId=897",1,0,25,25,25,25,17,0.02
"GET","/analytics/today-reports/?urlId=898",1,0,17,17,17,17,17,0.02
"GET","/analytics/today-reports/?urlId=899",1,0,160,158,158,158,17,0.02
"GET","/analytics/today-reports/?urlId=9",1,0,36,36,36,36,17,0.02
"GET","/analytics/today-reports/?urlId=90",1,0,1500,1453,1453,1453,17,0.02
"GET","/analytics/today-reports/?urlId=900",1,0,180,181,181,181,17,0.02
"GET","/analytics/today-reports/?urlId=901",1,0,58,58,58,58,17,0.02
"GET","/analytics/today-reports/?urlId=902",1,0,130,130,130,130,17,0.02
"GET","/analytics/today-reports/?urlId=903",1,0,190,189,189,189,17,0.02
"GET","/analytics/today-reports/?urlId=904",1,0,310,309,309,309,17,0.02
"GET","/analytics/today-reports/?urlId=905",1,0,110,108,108,108,17,0.02
"GET","/analytics/today-reports/?urlId=906",1,0,23,23,23,23,17,0.02
"GET","/analytics/today-reports/?urlId=907",1,0,18,18,18,18,17,0.02
"GET","/analytics/today-reports/?urlId=908",1,0,11,11,11,11,17,0.02
"GET","/analytics/today-reports/?urlId=909",1,0,14,14,14,14,17,0.02
"GET","/analytics/today-reports/?urlId=91",1,0,1700,1667,1667,1667,17,0.02
"GET","/analytics/today-reports/?urlId=910",1,0,12,12,12,12,17,0.02
"GET","/analytics/today-reports/?urlId=911",1,0,15,15,15,15,17,0.02
"GET","/analytics/today-reports/?urlId=912",1,0,10,10,10,10,17,0.02
"GET","/analytics/today-reports/?urlId=913",1,0,23,23,23,23,17,0.02
"GET","/analytics/today-reports/?urlId=914",1,0,31,31,31,31,17,0.02
"GET","/analytics/today-reports/?urlId=915",1,0,13,13,13,13,17,0.02
"GET","/analytics/today-reports/?urlId=916",1,0,19,19,19,19,17,0.02
"GET","/analytics/today-reports/?urlId=917",1,0,10,10,10,10,17,0.02
"GET","/analytics/today-reports/?urlId=918",1,0,21,21,21,21,17,0.02
"GET","/analytics/today-reports/?urlId=919",1,0,17,17,17,17,17,0.02
"GET","/analytics/today-reports/?urlId=92",1,0,2400,2417,2417,2417,17,0.02
"GET","/analytics/today-reports/?urlId=920",1,0,12,12,12,12,17,0.02
"GET","/analytics/today-reports/?urlId=921",1,0,18,18,18,18,17,0.02
"GET","/analytics/today-reports/?urlId=922",1,0,13,13,13,13,17,0.02
"GET","/analytics/today-reports/?urlId=923",1,0,17,17,17,17,17,0.02
"GET","/analytics/today-reports/?urlId=924",1,0,16,16,16,16,17,0.02
"GET","/analytics/today-reports/?urlId=925",1,0,9,9,9,9,17,0.02
"GET","/analytics/today-reports/?urlId=926",1,0,20,20,20,20,17,0.02
"GET","/analytics/today-reports/?urlId=927",1,0,16,16,16,16,17,0.02
"GET","/analytics/today-reports/?urlId=928",1,0,31,31,31,31,17,0.02
"GET","/analytics/today-reports/?urlId=929",1,0,18,18,18,18,17,0.02
"GET","/analytics/today-reports/?urlId=93",1,0,37,37,37,37,17,0.02
"GET","/analytics/today-reports/?urlId=930",1,0,19,19,19,19,17,0.02
"GET","/analytics/today-reports/?urlId=931",1,0,13,13,13,13,17,0.02
"GET","/analytics/today-reports/?urlId=932",1,0,24,24,24,24,17,0.02
"GET","/analytics/today-reports/?urlId=933",1,0,13,13,13,13,17,0.02
"GET","/analytics/today-reports/?urlId=934",1,0,15,15,15,15,17,0.02
"GET","/analytics/today-reports/?urlId=935",1,0,33,33,33,33,17,0.02
"GET","/analytics/today-reports/?urlId=936",1,0,12,12,12,12,17,0.02
"GET","/analytics/today-reports/?urlId=937",1,0,13,13,13,13,17,0.02
"GET","/analytics/today-reports/?urlId=938",1,0,9,9,9,9,17,0.02
"GET","/analytics/today-reports/?urlId=939",1,0,10,10,10,10,17,0.02
"GET","/analytics/today-reports/?urlId=94",1,0,1600,1595,1595,1595,17,0.02
"GET","/analytics/today-reports/?urlId=940",1,0,11,11,11,11,17,0.02
"GET","/analytics/today-reports/?urlId=941",1,0,27,27,27,27,17,0.02
"GET","/analytics/today-reports/?urlId=942",1,0,24,24,24,24,17,0.02
"GET","/analytics/today-reports/?urlId=943",1,0,14,14,14,14,17,0.02
"GET","/analytics/today-reports/?urlId=944",1,0,21,21,21,21,17,0.02
"GET","/analytics/today-reports/?urlId=945",1,0,17,17,17,17,17,0.02
"GET","/analytics/today-reports/?urlId=946",1,0,19,19,19,19,17,0.02
"GET","/analytics/today-reports/?urlId=947",1,0,10,10,10,10,17,0.02
"GET","/analytics/today-reports/?urlId=948",1,0,20,20,20,20,17,0.02
"GET","/analytics/today-reports/?urlId=949",1,0,27,27,27,27,17,0.02
"GET","/analytics/today-reports/?urlId=95",1,0,1900,1879,1879,1879,17,0.02
"GET","/analytics/today-reports/?urlId=950",1,0,14,14,14,14,17,0.02
"GET","/analytics/today-reports/?urlId=951",1,0,14,14,14,14,17,0.02
"GET","/analytics/today-reports/?urlId=952",1,0,15,15,15,15,17,0.02
"GET","/analytics/today-reports/?urlId=953",1,0,13,13,13,13,17,0.02
"GET","/analytics/today-reports/?urlId=954",1,0,22,22,22,22,17,0.02
"GET","/analytics/today-reports/?urlId=955",1,0,11,11,11,11,17,0.02
"GET","/analytics/today-reports/?urlId=956",1,0,18,18,18,18,17,0.02
"GET","/analytics/today-reports/?urlId=957",1,0,25,25,25,25,17,0.02
"GET","/analytics/today-reports/?urlId=958",1,0,18,18,18,18,17,0.02
"GET","/analytics/today-reports/?urlId=959",1,0,14,14,14,14,17,0.02
"GET","/analytics/today-reports/?urlId=96",1,0,1800,1761,1761,1761,17,0.02
"GET","/analytics/today-reports/?urlId=960",1,0,23,23,23,23,17,0.02
"GET","/analytics/today-reports/?urlId=961",1,0,19,19,19,19,17,0.02
"GET","/analytics/today-reports/?urlId=962",1,0,42,42,42,42,17,0.02
"GET","/analytics/today-reports/?urlId=963",1,0,18,18,18,18,17,0.02
"GET","/analytics/today-reports/?urlId=964",1,0,22,22,22,22,17,0.02
"GET","/analytics/today-reports/?urlId=965",1,0,9,9,9,9,17,0.02
"GET","/analytics/today-reports/?urlId=966",1,0,24,24,24,24,17,0.02
"GET","/analytics/today-reports/?urlId=967",1,0,16,16,16,16,17,0.02
"GET","/analytics/today-reports/?urlId=968",1,0,26,26,26,26,17,0.02
"GET","/analytics/today-reports/?urlId=969",1,0,39,39,39,39,17,0.02
"GET","/analytics/today-reports/?urlId=97",1,0,300,300,300,300,17,0.02
"GET","/analytics/today-reports/?urlId=970",1,0,14,14,14,14,17,0.02
"GET","/analytics/today-reports/?urlId=971",1,0,16,16,16,16,17,0.02
"GET","/analytics/today-reports/?urlId=972",1,0,13,13,13,13,17,0.02
"GET","/analytics/today-reports/?urlId=973",1,0,46,46,46,46,17,0.02
"GET","/analytics/today-reports/?urlId=974",1,0,10,10,10,10,17,0.02
"GET","/analytics/today-reports/?urlId=975",1,0,8,8,8,8,17,0.02
"GET","/analytics/today-reports/?urlId=976",1,0,23,23,23,23,17,0.02
"GET","/analytics/today-reports/?urlId=977",1,0,10,10,10,10,17,0.02
"GET","/analytics/today-reports/?urlId=978",1,0,22,22,22,22,17,0.02
"GET","/analytics/today-reports/?urlId=979",1,0,8,8,8,8,17,0.02
"GET","/analytics/today-reports/?urlId=98",1,0,870,874,874,874,17,0.02
"GET","/analytics/today-reports/?urlId=980",1,0,30,30,30,30,17,0.02
"GET","/analytics/today-reports/?urlId=981",1,0,41,41,41,41,17,0.02
"GET","/analytics/today-reports/?urlId=982",1,0,14,14,14,14,17,0.02
"GET","/analytics/today-reports/?urlId=983",1,0,14,14,14,14,17,0.02
"GET","/analytics/today-reports/?urlId=984",1,0,12,12,12,12,17,0.02
"GET","/analytics/today-reports/?urlId=985",1,0,19,19,19,19,17,0.02
"GET","/analytics/today-reports/?urlId=986",1,0,9,9,9,9,17,0.02
"GET","/analytics/today-reports/?urlId=987",1,0,11,11,11,11,17,0.02
"GET","/analytics/today-reports/?urlId=988",1,0,11,11,11,11,17,0.02
"GET","/analytics/today-reports/?urlId=989",1,0,21,21,21,21,17,0.02
"GET","/analytics/today-reports/?urlId=99",1,0,180,179,179,179,17,0.02
"GET","/analytics/today-reports/?urlId=990",1,0,17,17,17,17,17,0.02
"GET","/analytics/today-reports/?urlId=991",1,0,10,10,10,10,17,0.02
"GET","/analytics/today-reports/?urlId=992",1,0,23,23,23,23,17,0.02
"GET","/analytics/today-reports/?urlId=993",1,0,8,8,8,8,17,0.02
"GET","/analytics/today-reports/?urlId=994",1,0,24,24,24,24,17,0.02
"GET","/analytics/today-reports/?urlId=995",1,0,25,25,25,25,17,0.02
"GET","/analytics/today-reports/?urlId=996",1,0,11,11,11,11,17,0.02
"GET","/analytics/today-reports/?urlId=997",1,0,51,51,51,51,17,0.02
"GET","/analytics/today-reports/?urlId=998",1,0,15,15,15,15,17,0.02
"GET","/analytics/today-reports/?urlId=999",1,0,29,29,29,29,17,0.02
"POST","/clients/me/urls/",1930,95,62,914,12,7554,178,31.13
"GET","/links/00VZkFMLxW1",1,1,240,235,235,235,0,0.02
"GET","/links/01SuPMZEso1",1,1,980,979,979,979,0,0.02
"GET","/links/04qhxoyvXT1",1,1,970,971,971,971,0,0.02
"GET","/links/0BhdLiA3gl1",1,1,230,227,227,227,0,0.02
"GET","/links/0ChVcrJ9M21",1,1,250,246,246,246,0,0.02
"GET","/links/0Gc4NmjClC1",1,1,240,241,241,241,0,0.02
"GET","/links/0LRmhquUtK1",1,1,5800,5815,5815,5815,0,0.02
"GET","/links/0MJ9N9jLAi1",1,1,230,229,229,229,0,0.02
"GET","/links/0NzkPi7B7u1",1,1,25000,24965,24965,24965,0,0.02
"GET","/links/0OAiL5sxBf1",1,1,4200,4209,4209,4209,0,0.02
"GET","/links/0SZYYhxJ0y1",1,1,250,246,246,246,0,0.02
"GET","/links/0UDSmJyrXj1",1,1,1100,1089,1089,1089,0,0.02
"GET","/links/0XFaezqPoe1",1,1,1800,1823,1823,1823,0,0.02
"GET","/links/0i1i3PoawX1",1,1,1600,1647,1647,1647,0,0.02
"GET","/links/0jyR9P5CY11",1,1,250,245,245,245,0,0.02
"GET","/links/0np6FRm1zZ1",1,1,260,256,256,256,0,0.02
"GET","/links/0o9BKgmGeB1",1,1,230,225,225,225,0,0.02
"GET","/links/0p3hibffOO1",1,1,230,234,234,234,0,0.02
"GET","/links/0ygnm1gW8q1",1,1,240,239,239,239,0,0.02
"GET","/links/14MTpbTgju1",1,1,1100,1081,1081,1081,0,0.02
"GET","/links/16gnozndMi1",1,1,5900,5888,5888,5888,0,0.02
"GET","/links/1HKFrlTnCm1",1,1,260,255,255,255,0,0.02
"GET","/links/1J6yH6UDL31",1,1,22000,21512,21512,21512,0,0.02
"GET","/links/1LEBydGqvb1",1,1,1000,1032,1032,1032,0,0.02
"GET","/links/1MwRqrUaqv1",1,1,240,243,243,243,0,0.02
"GET","/links/1OqcJpaOoj1",1,1,240,242,242,242,0,0.02
"GET","/links/1RoSEYFiMc1",1,1,12000,11876,11876,11876,0,0.02
"GET","/links/1SjrGRdYUp1",1,1,240,241,241,241,0,0.02
"GET","/links/1VDolY7c7H1",1,1,1200,1211,1211,1211,0,0.02
"GET","/links/1YbHJZAsgT1",1,1,230,234,234,234,0,0.02
"GET","/links/1aTL40YRAm1",1,1,260,256,256,256,0,0.02
"GET","/links/1hHwsSn9nb1",1,1,16000,15905,15905,15905,0,0.02
"GET","/links/1jZgZ3FwgT1",1,1,1200,1176,1176,1176,0,0.02
